Patient Id,First Name,Last Name,Client Patient Id,Gender,Age,Date Of Birth,Age DOB Estimated,Client Request Id,Sample Id,Date Received,Date Submitted,Date Verified,Date Published,Date Invalidated,Date Cancelled,Analysis,Result,Method,Instrument,Reportable,Sample Status,Period Criteria - created_at
P22-136261,Maria,Mclean,568-84-7354,1,29,2014-09-28 12:53:56.000000,False,271-64-1424,WB22-44820,,,,,,,HIV,,,,True,received,2022-01-23 10:15:23.784209
P22-136266,Alejandra,Gordon,846-07-2844,3,36,2004-06-25 23:37:06.000000,True,457-65-6180,BP22-44448,,,,,,,HIV,,,,True,received,2022-01-23 10:15:24.869524
P22-136437,Kimberly,Collins,249-89-8402,3,40,2001-06-21 22:01:44.000000,False,378-62-7962,BP22-44503,,,,,,,HIV,,,,True,received,2022-01-23 10:15:54.027656
P22-136440,Teresa,Christian,851-41-3001,3,77,1989-11-15 22:05:30.000000,False,468-43-0404,WB22-44877,,,,,,,HIV,,,,True,received,2022-01-23 10:15:54.555030
P22-136374,Kristina,Diaz,158-98-1058,3,13,2011-09-18 05:16:10.000000,True,680-45-7798,WB22-44860,,,,,,,HIV,,,,True,received,2022-01-23 10:15:44.521118
P22-136416,Daniel,Allen,554-29-9599,2,83,1987-10-10 00:23:42.000000,True,145-27-6708,WB22-44870,,,,,,,HIV,,,,True,received,2022-01-23 10:15:51.000079
P22-136306,Richard,Stevenson,282-54-4808,2,65,1977-05-07 22:17:39.000000,True,245-65-8086,WB22-44835,,,,,,,HIV,,,,True,received,2022-01-23 10:15:32.850368
P22-136376,Jennifer,Thomas,272-69-8012,3,40,2017-02-20 22:32:51.000000,True,418-13-9083,BP22-44478,,,,,,,HIV,,,,True,received,2022-01-23 10:15:44.733166
P22-136434,Edward,Cole,218-50-1747,1,14,2020-05-15 02:13:06.000000,True,197-77-4169,BP22-44501,,,,,,,HIV,,,,True,received,2022-01-23 10:15:53.577686
P22-136331,Cheryl,Rollins,173-17-2541,1,73,1994-07-27 02:23:38.000000,True,831-79-4557,WB22-44841,,,,,,,HIV,,,,True,received,2022-01-23 10:15:37.117817
P22-136435,Heather,Hill,151-56-0262,3,76,2019-01-14 14:31:09.000000,True,829-25-1935,BP22-44502,,,,,,,HIV,,,,True,received,2022-01-23 10:15:53.646105
P22-136452,Russell,Chavez,164-34-4667,1,28,1999-05-16 01:38:35.000000,False,721-57-0161,BP22-44511,,,,,,,HIV,,,,True,received,2022-01-23 10:15:56.523986
P22-136427,Chris,Sanders,402-43-7112,1,79,1998-10-17 16:45:22.000000,True,789-46-9744,WB22-44872,,,,,,,HIV,,,,True,received,2022-01-23 10:15:52.380033
P22-136387,Carl,Krause,315-92-3851,1,23,1979-07-13 09:35:39.000000,True,403-44-6012,WB22-44862,,,,,,,HIV,,,,True,received,2022-01-23 10:15:46.209672
P22-136387,Carl,Krause,315-92-3851,1,23,1979-07-13 09:35:39.000000,True,403-44-6012,BP22-44483,,,,,,,HIV,,,,True,received,2022-01-23 10:15:46.589165
P22-136400,Eduardo,Franklin,617-05-5738,1,54,2007-06-27 11:00:40.000000,False,302-08-9870,BP22-44487,,,,,,,HIV,,,,True,received,2022-01-23 10:15:48.383144
P22-136407,Carlos,Taylor,313-05-4727,2,86,1984-04-07 23:30:06.000000,True,574-03-0645,WB22-44869,,,,,,,HIV,,,,True,received,2022-01-23 10:15:49.233493
P22-136445,Grant,Morris,402-47-7834,2,16,2021-07-31 17:16:05.000000,False,562-77-9159,BP22-44506,,,,,,,HIV,,,,True,received,2022-01-23 10:15:55.147188
P22-136487,Michael,Bailey,443-23-8145,3,85,1976-07-30 17:56:05.000000,True,614-64-4715,WB22-44894,,,,,,,HIV,,,,True,received,2022-01-23 10:16:03.847748
P22-136452,Russell,Chavez,164-34-4667,1,28,1999-05-16 01:38:35.000000,False,721-57-0161,BP22-44512,,,,,,,HIV,,,,True,received,2022-01-23 10:15:57.101041
P22-136420,Melissa,Campbell,581-08-6672,2,45,2015-06-11 09:01:59.000000,True,448-33-5928,BP22-44496,,,,,,,HIV,,,,True,received,2022-01-23 10:15:51.721155
P22-136483,Cynthia,Waters,141-29-1114,2,88,1978-04-11 10:26:21.000000,False,247-73-4686,BP22-44524,,,,,,,HIV,,,,True,received,2022-01-23 10:16:02.872471
P22-136459,Autumn,Allen,655-23-4839,3,47,1994-07-10 10:02:29.000000,True,866-26-2734,WB22-44882,,,,,,,HIV,,,,True,received,2022-01-23 10:15:58.741273
P22-136879,Steven,Forbes,070-28-8727,3,62,1977-06-26 16:32:22.000000,False,748-29-5718,WB22-45025,,,,,,,HIV,,,,True,received,2022-01-28 13:23:56.662392
P22-136588,David,Smith,646-76-3583,1,42,1998-12-24 06:10:42.000000,True,329-73-5087,WB22-44928,,,,,,,HIV,,,,True,received,2022-01-28 13:23:15.913230
P22-136594,Deborah,Lewis,761-81-1805,1,40,2016-04-04 23:14:32.000000,False,123-46-2624,BP22-44553,,,,,,,HIV,,,,True,received,2022-01-28 13:23:17.143750
P22-137402,Jessica,Ryan,288-88-1121,1,26,2006-11-26 00:13:45.000000,True,133-28-3974,BP22-44820,,,,,,,HIV,,,,True,received,2022-01-28 13:25:10.589169
P22-136612,Devin,Baxter,141-09-7694,2,46,2002-08-03 20:18:54.000000,True,161-17-0615,BP22-44561,,,,,,,HIV,,,,True,received,2022-01-28 13:23:20.240420
P22-136674,Charles,King,690-73-6798,2,29,1970-03-04 14:31:09.000000,True,752-81-2641,BP22-44582,,,,,,,HIV,,,,True,received,2022-01-28 13:23:28.496208
P22-136714,Mark,Davis,372-08-3844,3,78,1976-02-14 16:32:18.000000,True,615-05-6345,WB22-44970,,,,,,,HIV,,,,True,received,2022-01-28 13:23:34.180343
P22-136722,Jennifer,Lynch,651-07-6368,2,39,1974-09-22 20:09:04.000000,False,873-23-3791,WB22-44972,,,,,,,HIV,,,,True,received,2022-01-28 13:23:35.003620
P22-136738,Randy,Mcdonald,669-30-7820,2,90,1981-09-13 16:21:57.000000,False,443-63-5770,WB22-44981,,,,,,,HIV,,,,True,received,2022-01-28 13:23:37.579935
P22-136637,Michael,Mendoza,147-92-4868,3,3,1988-10-24 04:45:09.000000,False,877-77-9622,WB22-44948,,,,,,,HIV,,,,True,received,2022-01-28 13:23:23.338197
P22-136549,Melissa,Randall,465-50-8398,2,5,1993-06-17 05:04:52.000000,False,240-14-8558,BP22-44545,,,,,,,HIV,,,,True,received,2022-01-28 13:23:10.322495
P22-136532,David,Day,375-60-9451,2,16,2012-05-03 15:54:31.000000,False,546-81-2036,BP22-44536,,,,,,,HIV,,,,True,received,2022-01-28 13:23:07.963214
P22-136570,Emily,Taylor,277-91-8116,1,65,1985-12-01 13:41:05.000000,True,325-91-2108,WB22-44918,,,,,,,HIV,,,,True,received,2022-01-28 13:23:13.603905
P22-136592,Chad,Christian,386-39-9944,1,9,2014-07-30 10:20:01.000000,False,347-90-8405,BP22-44552,,,,,,,HIV,,,,True,received,2022-01-28 13:23:17.047186
P22-136569,Jennifer,Mathis,244-32-1691,1,83,1972-02-10 17:14:31.000000,False,374-26-7388,WB22-44919,,,,,,,HIV,,,,True,received,2022-01-28 13:23:13.654269
P22-136644,Kellie,Jones,182-18-4799,2,56,1984-10-05 12:15:53.000000,True,197-22-7294,BP22-44571,,,,,,,HIV,,,,True,received,2022-01-28 13:23:24.433450
P22-136683,Amanda,Hernandez,031-12-3441,2,82,1971-05-08 23:52:16.000000,True,862-43-8570,WB22-44963,,,,,,,HIV,,,,True,received,2022-01-28 13:23:30.089448
P22-136551,Catherine,Mason,225-77-0571,3,79,1993-09-07 09:43:13.000000,False,058-10-1083,WB22-44913,,,,,,,HIV,,,,True,received,2022-01-28 13:23:10.319776
P22-136789,Rachel,Nelson,136-86-3106,1,89,1982-08-06 00:30:38.000000,True,337-34-5287,BP22-44618,,,,,,,HIV,,,,True,received,2022-01-28 13:23:44.575192
P22-136813,Laura,Evans,012-78-4567,3,17,2007-12-11 02:38:04.000000,False,224-95-6890,WB22-45003,,,,,,,HIV,,,,True,received,2022-01-28 13:23:48.043152
P22-136666,Clinton,Wang,836-90-7850,3,60,1992-03-13 13:57:48.000000,False,570-45-9508,WB22-44958,,,,,,,HIV,,,,True,received,2022-01-28 13:23:27.523514
P22-136971,Kimberly,Sanders,110-34-5976,2,8,1993-07-22 06:24:39.000000,True,359-94-0804,BP22-44672,,,,,,,HIV,,,,True,received,2022-01-28 13:24:09.422205
P22-136659,Timothy,Barton,078-90-3666,3,61,2008-07-14 13:02:23.000000,False,438-13-5091,BP22-44577,,,,,,,HIV,,,,True,received,2022-01-28 13:23:26.489581
P22-136659,Timothy,Barton,078-90-3666,3,61,2008-07-14 13:02:23.000000,False,438-13-5091,BP22-44579,,,,,,,HIV,,,,True,received,2022-01-28 13:23:26.920396
P22-136539,Joshua,York,476-81-2810,1,29,1996-12-07 05:08:35.000000,False,566-68-8733,WB22-44909,,,,,,,HIV,,,,True,received,2022-01-28 13:23:08.140645
P22-136543,Julia,Castro,033-31-9575,3,25,2020-07-26 07:00:15.000000,True,299-05-3845,BP22-44539,,,,,,,HIV,,,,True,received,2022-01-28 13:23:09.472881
P22-137320,Pamela,Gutierrez,162-72-3644,3,49,1976-04-21 09:14:21.000000,False,604-71-9488,WB22-45171,,,,,,,HIV,,,,True,received,2022-01-28 13:24:58.414301
P22-136789,Rachel,Nelson,136-86-3106,1,89,1982-08-06 00:30:38.000000,True,337-34-5287,WB22-44998,,,,,,,HIV,,,,True,received,2022-01-28 13:23:44.295709
P22-136543,Julia,Castro,033-31-9575,3,25,2020-07-26 07:00:15.000000,True,299-05-3845,BP22-44540,,,,,,,HIV,,,,True,received,2022-01-28 13:23:09.867300
P22-136581,Erica,Carroll,157-04-3748,1,15,2019-01-08 06:53:15.000000,False,696-08-1594,WB22-44922,,,,,,,HIV,,,,True,received,2022-01-28 13:23:15.246497
P22-136619,Stacy,Johnson,416-16-6128,1,74,1997-10-24 08:30:20.000000,False,043-52-0413,BP22-44564,,,,,,,HIV,,,,True,received,2022-01-28 13:23:21.220300
P22-136589,Alyssa,King,550-33-8292,3,72,1998-06-23 21:18:48.000000,False,802-87-8036,WB22-44929,,,,,,,HIV,,,,True,received,2022-01-28 13:23:16.019922
P22-136559,Juan,Weaver,289-39-7942,2,32,2021-04-02 08:09:57.000000,False,039-56-2490,BP22-44547,,,,,,,HIV,,,,True,received,2022-01-28 13:23:12.012753
P22-136579,Elizabeth,Kirk,321-67-4451,3,35,1973-06-03 13:18:56.000000,True,121-37-4545,BP22-44550,,,,,,,HIV,,,,True,received,2022-01-28 13:23:15.237521
P22-136595,Michael,English,605-60-3871,1,84,1984-04-10 19:41:12.000000,True,468-95-7987,WB22-44934,,,,,,,HIV,,,,True,received,2022-01-28 13:23:17.431085
P22-136672,Victoria,Garcia,732-97-4396,3,69,1973-02-08 07:41:47.000000,False,405-03-7290,BP22-44584,,,,,,,HIV,,,,True,received,2022-01-28 13:23:28.566528
P22-136586,Jason,Baker,037-03-2120,3,90,2000-11-11 10:52:11.000000,False,805-51-2330,WB22-44925,,,,,,,HIV,,,,True,received,2022-01-28 13:23:15.647634
P22-136586,Jason,Baker,037-03-2120,3,90,2000-11-11 10:52:11.000000,False,805-51-2330,WB22-44930,,,,,,,HIV,,,,True,received,2022-01-28 13:23:16.225220
P22-136596,Crystal,Gibson,523-73-6791,1,52,1988-05-28 01:38:46.000000,False,801-16-5597,BP22-44554,,,,,,,HIV,,,,True,received,2022-01-28 13:23:17.607484
P22-136764,Sharon,Copeland,036-08-1077,2,30,1983-01-05 11:13:53.000000,False,391-31-2445,BP22-44611,,,,,,,HIV,,,,True,received,2022-01-28 13:23:41.370081
P22-136676,Laura,May,853-20-5511,3,11,1974-02-01 21:59:56.000000,False,716-20-4384,WB22-44961,,,,,,,HIV,,,,True,received,2022-01-28 13:23:29.235584
P22-136747,Kevin,Walker,333-62-5043,1,86,2000-02-14 19:28:37.000000,False,405-05-9846,BP22-44604,,,,,,,HIV,,,,True,received,2022-01-28 13:23:38.801238
P22-136695,Eric,Hamilton,143-51-0353,3,54,1989-03-23 11:17:29.000000,True,772-50-4101,BP22-44591,,,,,,,HIV,,,,True,received,2022-01-28 13:23:31.407237
P22-136794,Patty,Smith,625-07-8034,1,37,1985-12-26 14:02:47.000000,True,518-62-9160,BP22-44619,,,,,,,HIV,,,,True,received,2022-01-28 13:23:44.992604
P22-136854,Tina,Calhoun,742-65-4186,2,57,2001-12-31 17:54:48.000000,True,570-49-8290,BP22-44640,,,,,,,HIV,,,,True,received,2022-01-28 13:23:53.381426
P22-136742,Blake,Patel,260-76-9583,3,3,1972-12-21 11:40:23.000000,True,882-56-9548,WB22-44984,,,,,,,HIV,,,,True,received,2022-01-28 13:23:37.985840
P22-136873,Tiffany,Mclaughlin,532-43-3929,1,36,1999-03-07 16:01:21.000000,True,871-21-8856,BP22-44645,,,,,,,HIV,,,,True,received,2022-01-28 13:23:55.575891
P22-136696,Kellie,Garza,184-17-6828,1,68,1992-11-22 22:15:59.000000,True,781-11-6675,WB22-44967,,,,,,,HIV,,,,True,received,2022-01-28 13:23:31.913249
P22-136799,Denise,Adams,899-62-1665,3,18,1982-09-07 22:29:08.000000,False,388-92-1227,BP22-44623,,,,,,,HIV,,,,True,received,2022-01-28 13:23:45.919496
P22-136870,Keith,Thompson,306-46-2654,2,11,2010-06-15 10:24:53.000000,True,882-91-3215,WB22-45020,,,,,,,HIV,,,,True,received,2022-01-28 13:23:55.583214
P22-136647,Charles,Miller,296-42-4496,3,35,2012-07-07 04:59:36.000000,False,228-55-7721,WB22-44954,,,,,,,HIV,,,,True,received,2022-01-28 13:23:24.897135
P22-136657,Kathryn,Meadows,457-25-1899,1,16,2012-07-30 08:12:46.000000,True,667-17-5988,BP22-44575,,,,,,,HIV,,,,True,received,2022-01-28 13:23:26.227139
P22-136682,Crystal,Mcclain,731-12-2102,1,22,2016-07-05 05:23:01.000000,False,248-54-6089,BP22-44587,,,,,,,HIV,,,,True,received,2022-01-28 13:23:29.964065
P22-136896,Stephanie,Berry,805-36-6168,1,17,2002-01-30 01:02:54.000000,True,454-87-5775,BP22-44650,,,,,,,HIV,,,,True,received,2022-01-28 13:23:58.899856
P22-136756,Lynn,Hooper,619-86-9363,3,30,1970-07-16 21:49:25.000000,True,450-60-9045,BP22-44608,,,,,,,HIV,,,,True,received,2022-01-28 13:23:40.030969
P22-136744,Matthew,Wilson,792-95-5196,1,87,2004-08-29 07:03:01.000000,False,504-28-8415,BP22-44603,,,,,,,HIV,,,,True,received,2022-01-28 13:23:38.144337
P22-136806,David,Matthews,316-03-8914,3,18,2019-05-11 03:05:11.000000,False,638-23-4903,BP22-44627,,,,,,,HIV,,,,True,received,2022-01-28 13:23:46.757663
P22-137209,Bailey,Vincent,360-89-3020,2,9,2016-08-08 17:07:18.000000,True,743-49-4263,BP22-44750,,,,,,,HIV,,,,True,received,2022-01-28 13:24:42.858538
P22-136675,Kevin,Jefferson,620-62-1847,1,58,2001-06-14 17:43:04.000000,True,092-05-0650,BP22-44583,,,,,,,HIV,,,,True,received,2022-01-28 13:23:28.542196
P22-136890,Thomas,Martin,613-81-1403,3,6,2002-01-26 18:35:11.000000,True,069-22-9803,BP22-44648,,,,,,,HIV,,,,True,received,2022-01-28 13:23:58.319267
P22-136862,Kathy,Lopez,326-71-7361,1,74,1974-11-22 13:51:40.000000,True,887-86-0505,BP22-44644,,,,,,,HIV,,,,True,received,2022-01-28 13:23:54.461605
P22-137250,Connor,Harris,700-92-2148,2,35,2001-11-20 22:24:27.000000,True,046-60-3402,BP22-44766,,,,,,,HIV,,,,True,received,2022-01-28 13:24:48.733634
P22-136973,Brandon,Hoffman,341-13-0811,2,22,1977-07-29 14:19:41.000000,True,524-26-5466,WB22-45064,,,,,,,HIV,,,,True,received,2022-01-28 13:24:10.110801
P22-136732,Denise,Ramos,605-76-0084,3,86,2012-04-26 23:33:12.000000,True,623-24-5915,BP22-44600,,,,,,,HIV,,,,True,received,2022-01-28 13:23:36.422268
P22-136727,Craig,Mendez,197-37-4891,1,34,2007-08-07 10:55:54.000000,False,434-75-3373,BP22-44598,,,,,,,HIV,,,,True,received,2022-01-28 13:23:36.022349
P22-136784,Michael,Wilson,253-37-3094,3,71,2019-07-26 12:54:20.000000,False,524-15-1854,BP22-44616,,,,,,,HIV,,,,True,received,2022-01-28 13:23:43.699832
P22-136830,Christine,Jacobs,834-38-7615,3,74,1987-09-25 10:15:17.000000,True,821-42-4354,WB22-45009,,,,,,,HIV,,,,True,received,2022-01-28 13:23:50.068970
P22-136881,Kimberly,Levy,212-88-1131,3,55,1993-05-25 17:24:04.000000,False,107-35-0851,WB22-45028,,,,,,,HIV,,,,True,received,2022-01-28 13:23:57.214692
P22-136729,Timothy,Harrison,597-10-6436,2,24,1973-07-23 20:25:28.000000,True,280-66-1800,BP22-44599,,,,,,,HIV,,,,True,received,2022-01-28 13:23:36.104171
P22-136741,Christina,Reed,830-33-0190,2,65,1971-07-30 20:12:52.000000,False,859-49-4065,WB22-44982,,,,,,,HIV,,,,True,received,2022-01-28 13:23:37.956330
P22-136925,Charles,Martinez,272-08-0589,2,46,1977-06-02 14:59:01.000000,False,667-09-0194,WB22-45044,,,,,,,HIV,,,,True,received,2022-01-28 13:24:02.914940
P22-137128,Todd,Jacobs,697-44-5296,1,24,1970-02-25 19:13:17.000000,False,375-37-7470,BP22-44719,,,,,,,HIV,,,,True,received,2022-01-28 13:24:30.756695
P22-137382,Heather,Thompson,203-90-0152,2,48,1992-04-14 23:44:20.000000,True,029-67-5226,BP22-44811,,,,,,,HIV,,,,True,received,2022-01-28 13:25:07.333197
P22-137404,Timothy,Solomon,379-16-7074,2,20,1993-08-11 12:28:58.000000,False,451-94-6436,BP22-44819,,,,,,,HIV,,,,True,received,2022-01-28 13:25:10.530819
P22-136882,Danny,Marshall,562-22-0664,3,61,1970-10-20 21:33:57.000000,True,572-46-9561,WB22-45027,,,,,,,HIV,,,,True,received,2022-01-28 13:23:56.956591
P22-136819,Scott,Henson,559-79-5206,1,39,1996-11-17 05:25:43.000000,True,187-31-6901,WB22-45004,,,,,,,HIV,,,,True,received,2022-01-28 13:23:48.585279
P22-136910,James,Potter,508-59-8169,1,84,2017-09-22 01:15:45.000000,True,707-41-4182,WB22-45038,,,,,,,HIV,,,,True,received,2022-01-28 13:24:00.937127
P22-136933,Alicia,Herrera,450-26-3504,2,80,1988-02-02 00:39:29.000000,False,438-70-5768,BP22-44660,,,,,,,HIV,,,,True,received,2022-01-28 13:24:04.326912
P22-136934,Wesley,Cummings,368-62-0620,1,63,2004-05-18 23:36:38.000000,True,529-55-9517,WB22-45049,,,,,,,HIV,,,,True,received,2022-01-28 13:24:04.693952
P22-136843,Carlos,Cook,124-16-8632,1,1,1994-10-20 02:31:59.000000,False,134-91-2592,WB22-45014,,,,,,,HIV,,,,True,received,2022-01-28 13:23:51.914292
P22-136947,Daniel,Fisher,313-20-9187,2,35,2001-03-22 19:17:28.000000,False,298-15-5469,BP22-44665,,,,,,,HIV,,,,True,received,2022-01-28 13:24:06.901061
P22-136935,Aimee,Stevens,030-03-2297,3,27,1987-03-31 12:33:22.000000,True,230-61-8831,BP22-44661,,,,,,,HIV,,,,True,received,2022-01-28 13:24:04.704168
P22-136924,Michaela,Wiggins,116-88-6989,3,46,1990-04-20 17:23:59.000000,False,333-47-7734,BP22-44658,,,,,,,HIV,,,,True,received,2022-01-28 13:24:02.793724
P22-136919,Nicholas,Mendoza,407-20-9096,1,77,1981-03-28 21:52:59.000000,False,427-40-7971,WB22-45042,,,,,,,HIV,,,,True,received,2022-01-28 13:24:01.909808
P22-137027,Chad,Fleming,795-23-0957,2,42,1997-08-12 10:16:46.000000,True,371-82-0029,BP22-44687,,,,,,,HIV,,,,True,received,2022-01-28 13:24:16.837690
P22-136876,Matthew,Benjamin,770-49-5587,1,49,1970-11-23 19:10:46.000000,False,310-95-9328,WB22-45023,,,,,,,HIV,,,,True,received,2022-01-28 13:23:56.048486
P22-136878,Elizabeth,Vega,675-34-9739,1,63,2021-09-10 07:48:10.000000,True,213-37-1386,BP22-44646,,,,,,,HIV,,,,True,received,2022-01-28 13:23:56.345623
P22-136875,Frank,Cruz,064-79-0937,3,42,1970-05-23 08:54:33.000000,True,644-54-0715,WB22-45022,,,,,,,HIV,,,,True,received,2022-01-28 13:23:55.949846
P22-137067,Lisa,Navarro,660-14-4631,2,65,2002-04-28 08:55:40.000000,False,104-28-4844,BP22-44701,,,,,,,HIV,,,,True,received,2022-01-28 13:24:22.566384
P22-137116,Samantha,Gordon,037-30-0223,2,7,2016-08-09 13:39:43.000000,False,713-31-8817,WB22-45105,,,,,,,HIV,,,,True,received,2022-01-28 13:24:29.157642
P22-136903,Joseph,Allen,614-21-4197,3,37,1980-07-20 19:49:40.000000,False,252-87-1562,WB22-45033,,,,,,,HIV,,,,True,received,2022-01-28 13:23:59.639381
P22-136922,Erin,Gray,057-36-6977,2,26,1982-04-22 02:27:34.000000,False,814-70-3496,WB22-45045,,,,,,,HIV,,,,True,received,2022-01-28 13:24:02.923832
P22-136917,Mary,Floyd,877-45-0867,3,80,1980-04-03 14:03:11.000000,False,763-70-9100,WB22-45040,,,,,,,HIV,,,,True,received,2022-01-28 13:24:01.504147
P22-136953,Monica,Singh,371-79-3026,2,61,1992-12-29 22:53:57.000000,False,417-19-9172,WB22-45059,,,,,,,HIV,,,,True,received,2022-01-28 13:24:07.558292
P22-136936,Garrett,Blair,204-57-0780,3,57,1971-12-18 03:06:05.000000,True,816-45-3009,WB22-45050,,,,,,,HIV,,,,True,received,2022-01-28 13:24:04.935503
P22-136942,Deanna,Schmidt,299-51-7554,2,10,1973-12-03 18:26:42.000000,True,755-63-4962,BP22-44663,,,,,,,HIV,,,,True,received,2022-01-28 13:24:05.830358
P22-136945,Matthew,Jarvis,779-54-5733,1,72,2008-04-03 18:15:48.000000,False,547-50-8901,WB22-45054,,,,,,,HIV,,,,True,received,2022-01-28 13:24:06.179028
P22-136978,Peter,Harrell,157-77-5185,1,49,1991-07-31 21:19:57.000000,False,143-20-6799,WB22-45067,,,,,,,HIV,,,,True,received,2022-01-28 13:24:11.144953
P22-137076,Stephanie,Powers,489-01-4101,3,73,1999-09-26 08:14:00.000000,False,526-31-1347,WB22-45092,,,,,,,HIV,,,,True,received,2022-01-28 13:24:23.695110
P22-137020,Mitchell,Dennis,466-92-5155,1,17,1991-04-14 20:41:47.000000,True,791-93-7324,WB22-45076,,,,,,,HIV,,,,True,received,2022-01-28 13:24:16.184513
P22-136974,Jared,Malone,858-98-5319,2,63,1981-03-03 01:25:00.000000,False,867-50-8017,BP22-44673,,,,,,,HIV,,,,True,received,2022-01-28 13:24:10.168871
P22-136949,Johnny,Peterson,221-15-2707,3,36,2009-03-30 11:28:35.000000,False,005-79-5256,BP22-44666,,,,,,,HIV,,,,True,received,2022-01-28 13:24:07.199076
P22-137151,Melanie,Graham,419-02-7420,2,53,1984-04-13 16:13:15.000000,True,037-17-3860,BP22-44728,,,,,,,HIV,,,,True,received,2022-01-28 13:24:34.518837
P22-137140,Sonya,Rowe,639-79-3149,3,62,1972-10-25 07:31:31.000000,True,124-51-1407,BP22-44725,,,,,,,HIV,,,,True,received,2022-01-28 13:24:32.754516
P22-137056,Christopher,Solomon,698-88-5860,1,84,1994-08-16 10:28:38.000000,True,356-56-6226,WB22-45082,,,,,,,HIV,,,,True,received,2022-01-28 13:24:20.669754
P22-137005,Sharon,Lawrence,852-26-7163,3,85,1981-08-06 03:49:03.000000,False,170-01-8865,BP22-44682,,,,,,,HIV,,,,True,received,2022-01-28 13:24:14.322907
P22-137036,Deborah,Boyd,697-65-5895,3,18,1999-05-29 00:38:22.000000,False,804-31-7646,BP22-44692,,,,,,,HIV,,,,True,received,2022-01-28 13:24:18.066926
P22-137267,Samuel,Bailey,863-26-4330,1,21,2017-07-15 13:49:52.000000,False,195-97-8513,WB22-45153,,,,,,,HIV,,,,True,received,2022-01-28 13:24:51.387637
P22-136986,Austin,Carpenter,463-62-1276,3,51,1991-05-08 13:34:22.000000,True,025-45-2684,WB22-45070,,,,,,,HIV,,,,True,received,2022-01-28 13:24:11.804260
P22-136988,Tonya,Townsend,328-18-7804,1,63,2021-02-06 19:43:53.000000,False,360-26-0797,BP22-44677,,,,,,,HIV,,,,True,received,2022-01-28 13:24:11.884106
P22-137057,Kevin,Lucero,610-61-8665,3,50,1977-12-11 22:23:26.000000,True,273-63-5839,BP22-44697,,,,,,,HIV,,,,True,received,2022-01-28 13:24:21.226881
P22-137107,Joshua,Johnson,234-93-4940,2,68,2006-02-25 03:49:01.000000,False,605-62-8450,WB22-45104,,,,,,,HIV,,,,True,received,2022-01-28 13:24:28.452925
P22-137028,Brian,Rodgers,785-94-5400,2,58,1990-09-12 11:38:02.000000,False,157-57-2700,WB22-45078,,,,,,,HIV,,,,True,received,2022-01-28 13:24:17.307570
P22-137211,Deanna,Gardner,687-64-0477,1,79,2012-01-22 04:55:40.000000,False,834-64-3751,BP22-44752,,,,,,,HIV,,,,True,received,2022-01-28 13:24:43.028190
P22-137162,David,Hess,008-85-4012,1,12,2018-04-16 07:18:26.000000,False,424-94-7416,BP22-44731,,,,,,,HIV,,,,True,received,2022-01-28 13:24:36.471378
P22-137060,Thomas,Sullivan,696-64-6793,3,79,1999-11-13 00:50:05.000000,False,409-17-2616,BP22-44698,,,,,,,HIV,,,,True,received,2022-01-28 13:24:21.276151
P22-137068,Raymond,Diaz,645-91-0597,1,52,1999-10-06 13:34:46.000000,False,523-53-7781,WB22-45090,,,,,,,HIV,,,,True,received,2022-01-28 13:24:22.618063
P22-137262,Heather,Cowan,516-44-3331,3,78,2021-11-19 00:28:08.000000,True,655-48-2589,BP22-44773,,,,,,,HIV,,,,True,received,2022-01-28 13:24:50.881265
P22-137078,Tanner,White,631-97-9136,2,5,2022-01-08 18:38:58.000000,False,390-46-3575,BP22-44706,,,,,,,HIV,,,,True,received,2022-01-28 13:24:24.124163
P22-137078,Tanner,White,631-97-9136,2,5,2022-01-08 18:38:58.000000,False,390-46-3575,WB22-45094,,,,,,,HIV,,,,True,received,2022-01-28 13:24:24.512013
P22-137114,Eric,Willis,641-06-3969,1,16,1991-10-26 16:25:35.000000,True,184-90-0261,BP22-44715,,,,,,,HIV,,,,True,received,2022-01-28 13:24:29.009926
P22-137110,Joanne,Sanchez,237-98-8130,3,79,1974-07-08 17:21:36.000000,False,589-27-5718,BP22-44713,,,,,,,HIV,,,,True,received,2022-01-28 13:24:28.534094
P22-137230,Debra,Day,845-85-0485,2,47,2000-11-13 02:31:21.000000,True,006-33-7847,BP22-44758,,,,,,,HIV,,,,True,received,2022-01-28 13:24:45.978904
